Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA,label
2018-05-07,2018,5,7,Monday,18,2018-18,87.49,87.5,85.27,85.47,10783600.0,81.26,-0.023534790408270445,82.77928571428573,83.22379999999997,red
2018-05-08,2018,5,8,Tuesday,18,2018-18,85.52,85.85,84.92,85.74,6551400.0,81.52,0.003158943776583989,82.65500000000002,83.09399999999998,red
2018-05-09,2018,5,9,Wednesday,18,2018-18,82.56,83.68,82.0,83.06,32265200.0,78.97,-0.03125720636945728,82.32714285714289,82.94339999999998,red
2018-05-10,2018,5,10,Thursday,18,2018-18,82.64,83.77,82.01,82.69,15857600.0,79.12,0.0018173107568546511,82.07142857142857,82.82439999999998,red
2018-05-11,2018,5,11,Friday,18,2018-18,82.69,83.52,81.95,83.38,9934800.0,79.78,0.008344407135321584,81.92285714285717,82.7362,red
2018-05-14,2018,5,14,Monday,19,2018-19,83.89,84.79,83.65,84.39,9499200.0,80.74,0.01211311786617708,81.81357142857145,82.67299999999999,green
2018-05-15,2018,5,15,Tuesday,19,2018-19,84.06,84.88,83.8,84.52,9322900.0,80.87,0.0015403936630877801,81.67,82.58959999999998,green
2018-05-16,2018,5,16,Wednesday,19,2018-19,84.87,86.13,84.74,86.13,13733600.0,82.41,0.019048974032368715,81.58428571428574,82.55439999999999,green
2018-05-17,2018,5,17,Thursday,19,2018-19,87.04,87.59,83.85,84.49,29720700.0,80.84,-0.01904100250925433,81.43071428571429,82.51259999999998,green
2018-05-18,2018,5,18,Friday,19,2018-19,84.24,84.44,83.49,83.64,12043100.0,80.02,-0.010060448956359158,81.13857142857145,82.4412,green
2018-05-21,2018,5,21,Monday,20,2018-20,84.14,84.54,83.82,84.51,10715700.0,80.86,0.010401798844594136,80.97785714285716,82.37139999999998,red
2018-05-22,2018,5,22,Tuesday,20,2018-20,84.5,84.81,83.29,83.37,8067300.0,79.77,-0.013489451228757998,80.81214285714289,82.29199999999999,red
2018-05-23,2018,5,23,Wednesday,20,2018-20,82.95,83.02,82.17,83.01,9399200.0,79.42,-0.004318180883448486,80.62857142857145,82.20139999999998,red
2018-05-24,2018,5,24,Thursday,20,2018-20,83.0,83.0,81.78,82.85,8576200.0,79.27,-0.0019275789028765367,80.34642857142859,82.1196,red
2018-05-25,2018,5,25,Friday,20,2018-20,82.85,83.34,82.32,82.46,5913500.0,78.9,-0.0047071747865520255,80.17785714285719,82.0336,red
2018-05-29,2018,5,29,Tuesday,21,2018-21,81.96,82.52,81.81,82.4,8428200.0,78.84,-0.0007276875289443653,79.98642857142859,81.9148,green
2018-05-30,2018,5,30,Wednesday,21,2018-21,82.45,84.23,82.26,84.12,9314100.0,80.48,0.02087376028843013,80.09428571428575,81.8614,green
2018-05-31,2018,5,31,Thursday,21,2018-21,83.94,84.31,82.51,82.54,11468700.0,78.97,-0.01878265073489338,80.08357142857146,81.7684,green
2018-06-01,2018,6,1,Friday,21,2018-21,83.04,83.42,82.85,82.99,5237900.0,79.4,0.005451835661624882,80.05642857142861,81.6796,green
2018-06-04,2018,6,4,Monday,22,2018-22,83.5,85.52,83.3,85.42,10922000.0,81.73,0.02928058876336648,80.1271428571429,81.65719999999997,green
2018-06-05,2018,6,5,Tuesday,22,2018-22,85.45,85.47,84.25,84.62,8281400.0,80.96,-0.009365229868774529,80.13357142857149,81.65199999999999,green
2018-06-06,2018,6,6,Wednesday,22,2018-22,84.95,85.15,84.35,84.56,7362800.0,80.9,-0.0007093010599937832,80.02571428571434,81.60619999999999,green
2018-06-07,2018,6,7,Thursday,22,2018-22,84.78,85.76,84.69,84.95,7705700.0,81.28,0.004612173444653811,80.05714285714292,81.59559999999998,green
2018-06-08,2018,6,8,Friday,22,2018-22,84.78,85.19,84.14,84.36,7602400.0,80.71,-0.006945119122009569,80.10642857142864,81.54079999999998,green
2018-06-11,2018,6,11,Monday,23,2018-23,84.41,84.54,83.79,84.3,6252300.0,80.66,-0.0007112981271165664,80.09214285714293,81.46219999999998,red
2018-06-12,2018,6,12,Tuesday,23,2018-23,84.32,84.59,83.47,84.1,8061700.0,80.46,-0.002372555318318925,80.14142857142865,81.44459999999998,red
2018-06-13,2018,6,13,Wednesday,23,2018-23,83.89,84.37,83.85,84.09,6358400.0,80.45,-0.00011890040450790451,80.21500000000006,81.40299999999995,red
2018-06-14,2018,6,14,Thursday,23,2018-23,84.22,84.81,83.67,83.79,7517400.0,80.17,-0.00356762596122584,80.27928571428579,81.34779999999995,red
2018-06-15,2018,6,15,Friday,23,2018-23,83.5,83.99,83.06,83.7,12503000.0,80.08,-0.0010741579132995671,80.3635714285715,81.27959999999997,red
2018-06-18,2018,6,18,Monday,24,2018-24,83.05,83.57,82.82,83.0,8502300.0,79.41,-0.008363090137178397,80.40428571428579,81.21939999999995,green
2018-06-19,2018,6,19,Tuesday,24,2018-24,82.6,83.62,82.37,83.61,9352500.0,80.0,0.007349335594007078,80.37000000000009,81.17879999999997,green
2018-06-20,2018,6,20,Wednesday,24,2018-24,83.71,83.82,83.16,83.61,7966600.0,80.0,0.0,80.44357142857152,81.13479999999998,green
2018-06-21,2018,6,21,Thursday,24,2018-24,83.4,84.55,82.9,84.21,8092000.0,80.57,0.007176024323062079,80.52714285714293,81.11259999999997,green
2018-06-22,2018,6,22,Friday,24,2018-24,84.46,84.85,84.1,84.82,10813000.0,81.15,0.00724401977759448,80.48571428571438,81.11099999999998,green
2018-06-25,2018,6,25,Monday,25,2018-25,84.59,86.6,84.48,86.47,15939500.0,82.73,0.019453066132302244,80.61214285714293,81.12979999999997,green
2018-06-26,2018,6,26,Tuesday,25,2018-25,86.53,87.05,85.76,85.98,10126200.0,82.26,-0.0056668033953973795,80.70928571428578,81.12359999999998,green
2018-06-27,2018,6,27,Wednesday,25,2018-25,85.9,87.49,85.55,86.89,10299700.0,83.13,0.010583815894152028,80.84142857142864,81.11479999999997,green
2018-06-28,2018,6,28,Thursday,25,2018-25,86.85,87.29,85.69,85.86,8467000.0,82.15,-0.011854146161276223,80.94428571428578,81.09259999999995,green
2018-06-29,2018,6,29,Friday,25,2018-25,85.9,86.2,85.52,85.65,8255600.0,81.95,-0.002445632892606131,81.03642857142863,81.06039999999996,green
2018-07-02,2018,7,2,Monday,26,2018-26,85.65,85.94,83.4,84.0,8125100.0,80.37,-0.01926464546254114,81.03000000000007,81.01379999999997,red
2018-07-03,2018,7,3,Tuesday,26,2018-26,84.09,85.05,84.09,84.44,4396200.0,80.79,0.0052381309045737,81.05428571428578,80.99239999999998,red
2018-07-05,2018,7,5,Thursday,26,2018-26,84.94,85.58,84.27,84.57,5367500.0,80.91,0.0015395758729583875,81.10714285714293,80.96519999999998,red
2018-07-06,2018,7,6,Friday,26,2018-26,84.2,84.87,83.82,84.51,5613700.0,80.86,-0.0007094376612770682,81.16285714285719,80.92479999999998,red
2018-07-09,2018,7,9,Monday,27,2018-27,85.0,86.47,84.77,85.93,6575400.0,82.22,0.016802699437698854,81.36357142857148,80.89699999999998,green
2018-07-10,2018,7,10,Tuesday,27,2018-27,85.93,87.33,85.88,87.21,6048400.0,83.44,0.01489578591953422,81.60928571428579,80.90599999999998,green
2018-07-11,2018,7,11,Wednesday,27,2018-27,87.06,87.15,86.39,86.53,5595900.0,82.79,-0.0077971745288824,81.80857142857148,80.87959999999998,green
2018-07-12,2018,7,12,Thursday,27,2018-27,86.94,87.41,86.22,86.52,4888600.0,82.78,-0.00011556134939161299,81.96642857142864,80.87299999999998,green
2018-07-13,2018,7,13,Friday,27,2018-27,86.52,87.99,86.5,87.7,6388600.0,83.91,0.01363836822156417,82.16357142857149,80.90939999999998,green
2018-07-16,2018,7,16,Monday,28,2018-28,87.62,87.72,86.83,87.64,4447200.0,83.85,-0.0006842089040264288,82.24357142857149,80.9466,green
2018-07-17,2018,7,17,Tuesday,28,2018-28,87.4,88.7,87.4,88.19,5911500.0,84.38,0.00627573909215684,82.39500000000007,80.9698,green
2018-07-18,2018,7,18,Wednesday,28,2018-28,88.33,89.19,87.94,88.07,5045500.0,84.26,-0.001360633776124054,82.47571428571435,81.0298,green
2018-07-19,2018,7,19,Thursday,28,2018-28,87.86,88.48,87.41,87.72,4883100.0,83.93,-0.0039741033187185035,82.60285714285719,81.078,green
2018-07-20,2018,7,20,Friday,28,2018-28,87.4,88.17,87.2,88.06,4815100.0,84.25,0.003875966173518375,82.7671428571429,81.1836,green
2018-07-23,2018,7,23,Monday,29,2018-29,87.65,88.15,87.38,87.63,4150000.0,83.84,-0.004882982817558279,83.01500000000003,81.27799999999998,green
2018-07-24,2018,7,24,Tuesday,29,2018-29,88.12,88.5,87.61,87.96,5589500.0,84.16,0.0037657450511523467,83.25571428571433,81.36559999999999,green
2018-07-25,2018,7,25,Wednesday,29,2018-29,87.27,88.02,87.11,87.9,5809100.0,84.1,-0.0006820051186192666,83.48357142857147,81.43279999999999,green
2018-07-26,2018,7,26,Thursday,29,2018-29,88.5,89.43,88.18,88.23,6548300.0,84.42,0.0037542685027722724,83.7378571428572,81.5038,green
2018-07-27,2018,7,27,Friday,29,2018-29,88.64,88.88,88.03,88.13,4679400.0,84.32,-0.0011335280087703126,83.88785714285719,81.54199999999999,green
2018-07-30,2018,7,30,Monday,30,2018-30,88.0,88.94,87.89,88.88,6010700.0,85.04,0.008510021871099172,84.00214285714289,81.62599999999998,green
2018-07-31,2018,7,31,Tuesday,30,2018-30,89.0,89.66,88.8,89.23,6708100.0,85.37,0.003938065764998555,84.18642857142859,81.73299999999998,green
2018-08-01,2018,8,1,Wednesday,30,2018-30,88.86,89.13,87.88,88.24,5050000.0,84.43,-0.011095020319527029,84.30428571428577,81.80439999999997,green
2018-08-02,2018,8,2,Thursday,30,2018-30,87.94,88.84,87.62,88.76,4306100.0,84.92,0.0058931907634154354,84.37642857142862,81.90739999999997,green
2018-08-03,2018,8,3,Friday,30,2018-30,89.19,90.28,89.0,89.6,5747200.0,85.73,0.009463630291343115,84.51071428571434,82.03359999999995,green
2018-08-06,2018,8,6,Monday,31,2018-31,89.31,89.98,89.13,89.67,4651600.0,85.79,0.0007812128021715825,84.61142857142862,82.16399999999996,green
2018-08-07,2018,8,7,Tuesday,31,2018-31,89.83,90.36,89.65,89.77,4526700.0,85.89,0.0011152360488113633,84.72785714285722,82.30379999999997,green
2018-08-08,2018,8,8,Wednesday,31,2018-31,89.97,90.23,89.37,90.05,5041100.0,86.16,0.0031192000777424678,84.88714285714293,82.45019999999997,green
2018-08-09,2018,8,9,Thursday,31,2018-31,89.46,89.63,88.76,89.01,4727900.0,85.66,-0.0058082980062799106,84.98785714285722,82.55379999999997,green
2018-08-10,2018,8,10,Friday,31,2018-31,88.7,90.37,88.65,90.18,8244900.0,86.78,0.013144664434650231,85.19785714285722,82.70999999999997,green
2018-08-13,2018,8,13,Monday,32,2018-32,90.2,90.54,89.37,89.64,5879200.0,86.26,-0.005987976047040822,85.34785714285722,82.84719999999997,green
2018-08-14,2018,8,14,Tuesday,32,2018-32,89.64,91.12,89.63,90.85,5836800.0,87.43,0.013498300076158598,85.58571428571437,82.96119999999998,green
2018-08-15,2018,8,15,Wednesday,32,2018-32,90.25,90.41,89.67,90.22,8616900.0,86.82,-0.0069344525636112495,85.75714285714294,83.07839999999999,green
2018-08-16,2018,8,16,Thursday,32,2018-32,100.11,100.21,97.91,98.64,42631300.0,94.92,0.09332741057870764,86.51428571428579,83.35879999999999,green
2018-08-17,2018,8,17,Friday,32,2018-32,97.77,99.67,97.61,97.85,16463300.0,94.16,-0.00800891118560676,87.16571428571437,83.6164,green
2018-08-20,2018,8,20,Monday,33,2018-33,97.67,98.29,95.95,96.0,12679300.0,92.38,-0.018906527945280586,87.66642857142868,83.8498,red
2018-08-21,2018,8,21,Tuesday,33,2018-33,95.96,96.36,95.36,96.08,10531300.0,92.46,0.0008334368385027879,88.2400000000001,84.0858,red
2018-08-22,2018,8,22,Wednesday,33,2018-33,96.2,96.85,95.23,95.67,7765700.0,92.07,-0.004267353016604969,88.75071428571438,84.318,red
2018-08-23,2018,8,23,Thursday,33,2018-33,95.5,95.86,95.06,95.18,6096400.0,91.59,-0.005121704391846005,89.16928571428579,84.5408,red
2018-08-24,2018,8,24,Friday,33,2018-33,95.09,95.66,94.35,94.95,8594300.0,91.37,-0.0024164824242155487,89.56785714285722,84.7648,red
2018-08-27,2018,8,27,Monday,34,2018-34,95.26,95.61,94.29,94.54,7040300.0,90.98,-0.004318055357945605,89.93142857142867,84.98279999999998,green
2018-08-28,2018,8,28,Tuesday,34,2018-34,94.77,96.35,94.53,96.07,9983000.0,92.45,0.016183496144696052,90.38071428571436,85.24359999999999,green
2018-08-29,2018,8,29,Wednesday,34,2018-34,96.28,96.83,95.53,95.64,7862800.0,92.04,-0.004475840143261189,90.83642857142864,85.4844,green
2018-08-30,2018,8,30,Thursday,34,2018-34,95.5,96.5,95.45,96.1,7058700.0,92.48,0.004809720041168752,91.24357142857149,85.73399999999998,green
2018-08-31,2018,8,31,Friday,34,2018-34,96.19,96.44,95.11,95.86,6324700.0,92.25,-0.002497296128947668,91.67142857142865,85.96759999999998,green
2018-09-04,2018,9,4,Tuesday,35,2018-35,95.8,96.27,95.24,95.36,8280700.0,91.77,-0.0052160907579446025,91.98142857142864,86.18,red
2018-09-05,2018,9,5,Wednesday,35,2018-35,95.67,96.83,95.36,96.62,9474600.0,92.98,0.01321314879985902,92.42142857142865,86.385,red
2018-09-06,2018,9,6,Thursday,35,2018-35,96.53,96.72,96.01,96.45,6150800.0,92.82,-0.0017596474961228956,92.27142857142864,86.5962,red
2018-09-07,2018,9,7,Friday,35,2018-35,95.8,96.48,95.64,95.83,6672400.0,92.22,-0.006428013945817157,92.1328571428572,86.77799999999998,red
2018-09-10,2018,9,10,Monday,36,2018-36,96.11,97.19,96.09,96.9,8332600.0,93.25,0.011165626773016024,92.19500000000006,87.0,red
2018-09-11,2018,9,11,Tuesday,36,2018-36,97.27,97.66,96.49,96.64,6463500.0,93.0,-0.0026831842929934124,92.2335714285715,87.221,red
2018-09-12,2018,9,12,Wednesday,36,2018-36,96.26,96.74,95.93,95.97,5900000.0,92.35,-0.00693286412549432,92.25357142857149,87.46060000000001,red
2018-09-13,2018,9,13,Thursday,36,2018-36,95.32,95.62,94.91,95.12,7652900.0,91.54,-0.00885716565742378,92.25000000000007,87.67560000000002,red
2018-09-14,2018,9,14,Friday,36,2018-36,94.53,94.84,94.35,94.59,6319400.0,91.03,-0.005571809792999538,92.22571428571436,87.87800000000001,red
2018-09-17,2018,9,17,Monday,37,2018-37,94.75,95.48,94.37,94.82,5329800.0,91.25,0.0024315552524434287,92.24500000000003,88.08580000000002,green
2018-09-18,2018,9,18,Tuesday,37,2018-37,94.46,95.59,94.15,95.43,6759800.0,91.84,0.006433246393955594,92.20142857142862,88.27820000000001,green
2018-09-19,2018,9,19,Wednesday,37,2018-37,95.57,95.89,94.88,95.24,5675100.0,91.65,-0.0019910276647004954,92.17357142857149,88.44240000000002,green
2018-09-20,2018,9,20,Thursday,37,2018-37,95.35,95.79,94.95,95.75,5552300.0,92.14,0.005355016892485187,92.14928571428577,88.62940000000002,green
2018-09-21,2018,9,21,Friday,37,2018-37,95.92,96.29,95.63,95.9,9530100.0,92.29,0.0015664842096339007,92.15214285714292,88.81960000000002,green
2018-09-24,2018,9,24,Monday,38,2018-38,95.44,96.0,94.86,94.92,5337000.0,91.34,-0.010219006946183384,92.12142857142862,88.96820000000004,red
2018-09-25,2018,9,25,Tuesday,38,2018-38,95.99,96.52,94.99,95.1,6193200.0,91.52,0.0018964022313818774,92.0171428571429,89.12160000000004,red
2018-09-26,2018,9,26,Wednesday,38,2018-38,95.1,95.59,94.52,94.59,5918600.0,91.03,-0.0053628164719471405,91.88928571428578,89.25460000000002,red
2018-09-27,2018,9,27,Thursday,38,2018-38,94.19,94.96,93.82,94.13,5363400.0,90.58,-0.004863026689945982,91.77214285714291,89.38100000000004,red
2018-09-28,2018,9,28,Friday,38,2018-38,94.28,94.37,93.69,93.91,6306300.0,90.37,-0.002337062177746429,91.56642857142865,89.50980000000001,red
2018-10-01,2018,10,1,Monday,39,2018-39,94.29,94.66,94.04,94.4,4994300.0,90.84,0.0052176909651255885,91.41214285714292,89.64160000000003,red
2018-10-02,2018,10,2,Tuesday,39,2018-39,93.93,95.61,93.85,95.15,7754600.0,91.57,0.007944934960141037,91.35642857142862,89.79620000000001,red
2018-10-03,2018,10,3,Wednesday,39,2018-39,95.5,95.54,94.04,94.07,6327400.0,90.53,-0.011350490481169095,91.28428571428577,89.92360000000002,red
2018-10-04,2018,10,4,Thursday,39,2018-39,94.07,94.5,93.2,94.21,6045300.0,90.66,0.0014880166034874074,91.2578571428572,90.0548,red
2018-10-05,2018,10,5,Friday,39,2018-39,93.86,94.19,92.89,93.31,6693400.0,89.79,-0.009553050694199315,91.1535714285715,90.1622,red
2018-10-08,2018,10,8,Monday,40,2018-40,93.25,94.93,93.02,94.69,5762600.0,91.12,0.014789463868552843,91.10214285714292,90.2982,green
2018-10-09,2018,10,9,Tuesday,40,2018-40,95.64,97.74,95.19,97.08,11598900.0,93.42,0.025240250874501543,91.22857142857148,90.4658,green
2018-10-10,2018,10,10,Wednesday,40,2018-40,96.6,97.85,95.7,95.76,9002800.0,92.15,-0.013596842889764591,91.22928571428578,90.6014,green
2018-10-11,2018,10,11,Thursday,40,2018-40,95.81,96.29,93.6,93.92,9926500.0,90.38,-0.0192148495023482,91.09285714285723,90.72039999999998,green
2018-10-12,2018,10,12,Friday,40,2018-40,94.76,95.17,93.67,94.81,8553900.0,91.24,0.009476101794465121,91.08571428571436,90.8468,green
2018-10-15,2018,10,15,Monday,41,2018-41,94.5,94.99,93.82,93.82,8305500.0,90.29,-0.010442020213237145,90.99785714285723,90.938,green
2018-10-16,2018,10,16,Tuesday,41,2018-41,94.7,96.07,94.34,95.81,11241700.0,92.2,0.02121080219974392,91.08142857142866,91.0662,green
2018-10-17,2018,10,17,Wednesday,41,2018-41,95.18,96.62,94.9,96.56,9539400.0,92.92,0.007828013898301345,91.24857142857151,91.2068,green
2018-10-18,2018,10,18,Thursday,41,2018-41,96.4,97.25,95.74,96.17,11398400.0,92.55,-0.004038825468731133,91.40428571428579,91.3346,green
2018-10-19,2018,10,19,Friday,41,2018-41,96.0,97.65,96.0,97.15,8950700.0,93.49,0.010190233744478805,91.59357142857151,91.4912,green
2018-10-22,2018,10,22,Monday,42,2018-42,97.34,97.58,96.74,97.14,7122900.0,93.48,-0.00010298719164125723,91.73000000000009,91.6252,green
2018-10-23,2018,10,23,Tuesday,42,2018-42,96.5,97.99,96.11,97.8,9405800.0,94.12,0.006794345306569083,91.98642857142868,91.78239999999998,green
2018-10-24,2018,10,24,Wednesday,42,2018-42,97.5,99.17,97.28,97.56,10364700.0,93.88,-0.002453968234924609,92.21642857142866,91.91139999999996,green
2018-10-25,2018,10,25,Thursday,42,2018-42,98.01,99.48,97.0,99.18,10737100.0,95.44,0.016605277601391192,92.62000000000009,92.08379999999997,green
2018-10-26,2018,10,26,Friday,42,2018-42,98.81,99.67,98.02,98.94,14925600.0,95.21,-0.0024199830455703397,92.91214285714294,92.08959999999998,green
2018-10-29,2018,10,29,Monday,43,2018-43,99.51,101.73,99.09,99.8,12706100.0,96.04,0.00869225466478407,93.0992857142858,92.12719999999996,green
2018-10-30,2018,10,30,Tuesday,43,2018-43,100.21,102.6,100.06,102.42,12708500.0,98.56,0.02625250551945113,93.55714285714295,92.25079999999998,green
2018-10-31,2018,10,31,Wednesday,43,2018-43,102.49,102.49,100.12,100.28,12354900.0,96.5,-0.02089447219065721,93.99428571428578,92.33159999999998,green
2018-11-01,2018,11,1,Thursday,43,2018-43,99.96,101.17,99.72,100.58,7735100.0,96.79,0.002991678783146323,94.39071428571435,92.426,green
2018-11-02,2018,11,2,Friday,43,2018-43,100.88,101.57,100.31,101.34,7303200.0,97.52,0.007556166384163676,94.90714285714293,92.5446,green
2018-11-05,2018,11,5,Monday,44,2018-44,101.19,103.17,100.63,102.91,7616800.0,99.03,0.015492486810435581,95.39500000000008,92.6978,green
2018-11-06,2018,11,6,Tuesday,44,2018-44,102.54,103.44,102.05,103.33,6368700.0,99.44,0.0040812031229031645,95.86071428571437,92.867,green
2018-11-07,2018,11,7,Wednesday,44,2018-44,103.66,104.47,103.05,104.32,8672600.0,100.39,0.00958095400899617,96.42071428571435,93.0258,green
2018-11-08,2018,11,8,Thursday,44,2018-44,104.33,105.26,104.03,104.88,5961400.0,100.93,0.005368004386573144,96.95214285714293,93.2036,green
2018-11-09,2018,11,9,Friday,44,2018-44,105.0,105.9,104.81,105.56,8450400.0,101.58,0.006483649632862631,97.53071428571435,93.3856,green
2018-11-12,2018,11,12,Monday,45,2018-45,105.5,106.21,103.65,103.87,8943100.0,99.96,-0.016009924639164952,97.9478571428572,93.5398,red
2018-11-13,2018,11,13,Tuesday,45,2018-45,103.67,104.15,102.54,102.94,7956700.0,99.06,-0.008953581375305109,98.3178571428572,93.6856,red
2018-11-14,2018,11,14,Wednesday,45,2018-45,103.0,103.15,101.01,101.53,10481900.0,97.71,-0.013697192148005022,98.48000000000003,93.78020000000002,red
2018-11-15,2018,11,15,Thursday,45,2018-45,102.32,102.8,98.62,99.54,16082600.0,95.79,-0.019600092734744945,98.52142857142859,93.83960000000003,red
2018-11-16,2018,11,16,Friday,45,2018-45,98.82,99.42,96.92,97.69,14235200.0,94.01,-0.01858545143719692,98.37642857142862,93.87540000000004,red
2018-11-19,2018,11,19,Monday,46,2018-46,97.94,98.25,96.43,96.78,9214400.0,93.13,-0.009315241342684131,97.98857142857149,93.87300000000003,red
2018-11-20,2018,11,20,Tuesday,46,2018-46,94.98,95.2,93.6,94.16,12620600.0,90.61,-0.02707171236575945,97.56785714285719,93.82520000000002,red
2018-11-21,2018,11,21,Wednesday,46,2018-46,94.36,94.92,93.31,94.17,9350900.0,90.62,0.00010625749727899424,97.1271428571429,93.7906,red
2018-11-23,2018,11,23,Friday,46,2018-46,94.13,95.55,94.13,95.1,4890000.0,91.52,0.009875761813513241,96.6985714285715,93.79020000000004,red
2018-11-26,2018,11,26,Monday,47,2018-47,95.69,96.07,94.74,95.15,10034600.0,91.57,0.0005258693016376714,96.16571428571432,93.80100000000002,green
2018-11-27,2018,11,27,Tuesday,47,2018-47,94.99,95.54,94.41,95.04,9042300.0,91.46,-0.0011562544056317179,95.59571428571432,93.80520000000004,green
2018-11-28,2018,11,28,Wednesday,47,2018-47,95.45,97.62,95.05,97.46,10070800.0,93.79,0.02546303923645077,95.12428571428578,93.8442,green
2018-11-29,2018,11,29,Thursday,47,2018-47,97.02,97.83,96.74,97.29,6241300.0,93.62,-0.0017443185187601131,94.60214285714291,93.88360000000004,green
2018-11-30,2018,11,30,Friday,47,2018-47,97.4,98.43,97.07,97.65,10664000.0,93.97,0.0037002479707226588,94.0585714285715,93.92020000000002,green
2018-12-03,2018,12,3,Monday,48,2018-48,98.02,99.59,97.67,98.75,9082100.0,95.03,0.011264658377539094,93.70642857142862,93.97500000000002,red
2018-12-04,2018,12,4,Tuesday,48,2018-48,98.25,98.96,95.61,95.81,10426300.0,92.2,-0.029772157711710164,93.21642857142862,93.9922,red
2018-12-06,2018,12,6,Thursday,48,2018-48,94.94,95.41,93.1,94.77,10367200.0,91.7,-0.005457044434680203,92.78714285714292,93.9958,red
2018-12-07,2018,12,7,Friday,48,2018-48,94.5,95.13,92.45,93.19,8496500.0,90.17,-0.01667171146441515,92.38571428571434,93.9786,red
2018-12-10,2018,12,10,Monday,49,2018-49,93.56,94.25,92.34,93.94,7276900.0,90.89,0.008047988743172363,92.1628571428572,93.9848,red
2018-12-11,2018,12,11,Tuesday,49,2018-49,94.25,94.49,93.25,93.85,6452500.0,90.81,-0.0009580550022952883,91.99714285714292,93.99360000000004,red
2018-12-12,2018,12,12,Wednesday,49,2018-49,94.3,94.3,93.06,93.11,9639200.0,90.09,-0.007884773935002642,91.96000000000005,93.97860000000004,red
2018-12-13,2018,12,13,Thursday,49,2018-49,93.25,93.68,92.43,92.96,8042300.0,89.95,-0.0016111330351290534,91.91214285714292,93.94620000000003,red
2018-12-14,2018,12,14,Friday,49,2018-49,92.05,92.56,91.57,91.85,11493600.0,88.87,-0.011940775787813385,91.72285714285721,93.91300000000004,red
2018-12-17,2018,12,17,Monday,50,2018-50,91.22,92.01,90.16,90.77,9001800.0,87.83,-0.011758176476950988,91.45571428571434,93.85640000000004,red
2018-12-18,2018,12,18,Tuesday,50,2018-50,90.8,91.26,90.28,91.08,9606700.0,88.13,0.00341530998090378,91.21785714285718,93.82320000000004,red
2018-12-19,2018,12,19,Wednesday,50,2018-50,91.29,93.0,90.25,90.55,12231500.0,87.61,-0.0058191453231488674,90.77642857142858,93.75300000000004,red
2018-12-20,2018,12,20,Thursday,50,2018-50,90.11,90.11,86.14,87.28,16373800.0,84.45,-0.036112635965541706,90.12142857142862,93.57360000000004,red
2018-12-21,2018,12,21,Friday,50,2018-50,86.87,89.47,86.8,87.13,14921500.0,84.31,-0.0017185706999008898,89.4314285714286,93.41680000000004,red
2018-12-24,2018,12,24,Monday,51,2018-51,86.54,87.57,85.78,85.82,6110300.0,83.04,-0.0150351233418754,88.57500000000003,93.27000000000004,green
2018-12-26,2018,12,26,Wednesday,51,2018-51,86.42,90.42,86.3,90.41,10028300.0,87.48,0.05348413071760905,88.2378571428572,93.19480000000004,green
2018-12-27,2018,12,27,Thursday,51,2018-51,89.75,91.61,88.44,91.59,9881500.0,88.62,0.013051676006278434,88.01785714285721,93.16140000000004,green
2018-12-28,2018,12,28,Friday,51,2018-51,92.07,93.47,91.65,92.13,9874000.0,89.14,0.005895733425346883,87.94428571428577,93.10020000000004,green
2018-12-31,2018,12,31,Monday,52,2018-52,92.67,93.39,92.25,93.15,7005800.0,90.13,0.011071303218687987,87.89000000000006,93.04440000000004,undefined
